timestamp,latitude,longitude,x,y,velocity_x,velocity_y,time_seconds,noisy_x,noisy_y,observed,kf_x,kf_y,kf_vx,kf_vy,reg_x,reg_y
1418381153300352,51.760608,-1.261347,0.0,0.0,-0.00217,0.003296,0.0,8.719721951785917,-13.64149931563946,1,1.956197837616488,-3.060373404588259,0.3748434035790394,-0.5865187513167639,1.9833174236927185,-3.1141206481610526
1418381153500352,51.760608,-1.261347,0.0,0.0,-0.002478,0.003138,0.2,10.673574285181756,3.6624050276052076,1,3.7748785441854187,-1.7976064753444823,1.0558646233662246,-0.047520680754829514,3.7786423456155505,-1.8199378091195408
1418381153700353,51.760608,-1.261347,0.0,0.0,-0.002041,0.003217,0.400001,-6.058336771685553,-10.605728706168772,1,2.015273745938901,-3.533460486591743,-0.017518906378605648,-0.9877761226367842,2.027298267526788,-3.531339484203429
1418381153900354,51.760608,-1.261347,0.0,0.0,-0.001673,0.003158,0.600002,13.865754670647451,-7.0702729786446215,1,4.376856880912005,-4.397259450168415,1.48547209303776,-1.41116726496354,4.386487638650885,-4.419306925296678
1418381154100355,51.760608,-1.261347,0.0,0.0,-0.001546,0.003452,0.800003,-4.008971742643516,3.734960439388858,1,2.8834875306877725,-2.944388956393639,0.2825407317763886,-0.24542967517499004,2.8806011789840786,-2.9197096116152848
1418381154300356,51.760608,-1.261347,0.0,0.0,-0.001424,0.003185,1.000004,6.230869247311896,2.049964309848277,1,3.640110069270879,-1.9205127924377468,0.7531861222943076,0.47585957555376934,3.6432806898679715,-1.9545622659183803
1418381154500357,51.760608,-1.261347,0.0,0.0,-0.001699,0.003488,1.200005,9.612097871494912,10.365625283777323,1,5.055515908119229,0.8233136152744085,1.5786791128045092,2.2045920901725147,5.042256361747418,0.7307691102669379
1418381154700357,51.760609,-1.261347,0.0,0.11119492708422385,-0.002208,0.003367,1.400005,8.780059687828913,7.017365017511832,1,6.118220081794223,2.5249097578893873,2.0446031072766706,2.9909440156624543,6.098659266067175,2.375914202482834
1418381154900358,51.760608,-1.261347,0.0,0.0,-0.002294,0.003122,1.600006,-4.747332959726855,-7.33506315869692,1,4.0641185172820125,0.838408785955981,0.5875937651948189,1.6394271842214483,4.063066883356269,0.7322968428889434
1418381155100359,51.760608,-1.261348,-0.06882393767492942,0.0,-0.002646,0.002871,1.800007,4.293989367559267,-9.582426762925516,1,4.20587508082951,-1.152490838005762,0.6011502546118044,0.34247136248810084,4.217784944729662,-1.2261315011666423
